0.253632,0.086574,0.242900,0.137858,0.337637,0.134010,0.069306,0.131561,0.317677,0.171019,0.001847,0.029946,0.000679,0.004021,0.066900,0.051950,0.022051,0.108733,0.047954,0.016279,0.202063,0.193230,0.183326,0.093320,0.383213,0.174744,0.143051,0.367698,0.304554,0.136954
0.573572,0.560703,0.589524,0.419300,0.621739,0.489909,0.453843,0.730119,0.289899,0.469250,0.147565,0.563517,0.237667,0.112623,0.198253,0.437468,0.053889,0.349119,0.319103,0.328041,0.441124,0.551706,0.452662,0.273496,0.449250,0.246830,0.194249,0.632646,0.147053,0.242621
0.370533,0.168752,0.351531,0.227869,0.289699,0.094411,0.080037,0.126292,0.302525,0.074136,0.038638,0.058124,0.043349,0.025996,0.169800,0.072986,0.037424,0.200038,0.111414,0.030547,0.273212,0.148188,0.255441,0.141319,0.282177,0.071611,0.087939,0.273368,0.151587,0.041847
0.150457,0.334122,0.144703,0.071347,0.430351,0.170726,0.011774,0.055467,0.369192,0.281171,0.048017,0.382293,0.041983,0.018674,0.380630,0.149968,0.010540,0.134154,0.250999,0.047787,0.096763,0.289446,0.087006,0.039840,0.365383,0.089948,0.008027,0.076701,0.137394,0.081202
0.000000,0.125803,0.000000,0.000000,0.581114,0.172689,0.000000,0.000000,0.439394,0.594356,0.040775,0.253669,0.037506,0.005661,0.288167,0.064500,0.000000,0.000000,0.263241,0.110733,0.000000,0.200426,0.000000,0.000000,0.576042,0.090142,0.000000,0.000000,0.269466,0.254362
0.642198,0.377071,0.649644,0.493955,0.469170,0.473959,0.488519,0.657058,0.538889,0.264322,0.212602,0.139211,0.186072,0.151248,0.097393,0.179560,0.101136,0.269180,0.163196,0.061986,0.582355,0.358742,0.546790,0.399086,0.367364,0.277682,0.354073,0.738144,0.298048,0.135445
0.322732,0.205614,0.322300,0.186893,0.433962,0.333170,0.182498,0.251938,0.304040,0.330666,0.060547,0.057527,0.056542,0.030908,0.102118,0.138177,0.044419,0.174389,0.060759,0.077222,0.307364,0.235608,0.298272,0.154149,0.461798,0.317170,0.221965,0.475258,0.201853,0.314574
0.242274,0.270883,0.236888,0.128399,0.453823,0.239863,0.112067,0.165308,0.442929,0.245366,0.062502,0.285493,0.052396,0.028797,0.218683,0.105582,0.046540,0.142319,0.172623,0.031204,0.200285,0.367271,0.188854,0.091993,0.475665,0.145540,0.128035,0.215326,0.292529,0.103437
0.692366,0.425093,0.695253,0.535949,0.578406,0.580701,0.658388,0.776342,0.556566,0.339090,0.185660,0.123917,0.160251,0.138566,0.119047,0.262925,0.119141,0.243986,0.176845,0.108246,0.651014,0.445629,0.605558,0.465936,0.521891,0.528189,0.563339,0.832302,0.446087,0.299488
0.144304,0.391275,0.134061,0.069480,0.257651,0.060548,0.005787,0.025641,0.287879,0.303917,0.026652,0.216761,0.020120,0.008962,0.136350,0.025873,0.005237,0.066812,0.092419,0.052382,0.113127,0.450959,0.097166,0.046967,0.273592,0.042349,0.009864,0.088625,0.154544,0.167716
0.218609,0.499831,0.210352,0.116098,0.199603,0.115024,0.046251,0.065258,0.441919,0.185762,0.050588,0.315108,0.056731,0.021308,0.149879,0.158605,0.040303,0.132563,0.338521,0.045472,0.160441,0.522388,0.154291,0.071594,0.160338,0.105568,0.057819,0.165464,0.330968,0.081398
0.309953,0.041596,0.304886,0.176331,0.690349,0.261702,0.161129,0.325845,0.678283,0.346462,0.108130,0.144493,0.089290,0.048278,0.397287,0.196308,0.029343,0.156071,0.250999,0.182041,0.218783,0.012527,0.203944,0.103298,0.488212,0.107314,0.068203,0.254536,0.225705,0.110652
0.298121,0.135610,0.290236,0.168950,0.279859,0.203576,0.118955,0.142346,0.281313,0.125948,0.026000,0.037703,0.039344,0.015798,0.086957,0.138778,0.071414,0.160409,0.094670,0.059360,0.224475,0.142591,0.229992,0.107771,0.300007,0.234023,0.228914,0.315223,0.230830,0.119113
0.156609,0.605343,0.151199,0.075461,0.340074,0.175449,0.140558,0.136083,0.269192,0.238206,0.039254,0.415223,0.032041,0.014303,0.351395,0.188572,0.121313,0.326009,0.148421,0.139685,0.103522,0.610075,0.095423,0.042371,0.443968,0.139428,0.159744,0.313643,0.130298,0.182277
0.273510,0.308759,0.263147,0.149777,0.398393,0.184467,0.062980,0.088519,0.353030,0.250000,0.039761,0.204385,0.036658,0.019533,0.132406,0.106708,0.038611,0.189373,0.157708,0.042777,0.207044,0.372335,0.186314,0.096957,0.387176,0.151944,0.100240,0.285636,0.232407,0.113735
0.483648,0.500845,0.486559,0.333362,0.491740,0.501871,0.396439,0.394831,0.437879,0.314027,0.173529,0.150460,0.138906,0.117049,0.139613,0.404873,0.107374,0.213487,0.103957,0.186705,0.547492,0.581023,0.503959,0.367627,0.576702,0.690893,0.524441,0.652577,0.344569,0.517250
0.196365,0.430504,0.191417,0.099639,0.388463,0.191890,0.113027,0.112177,0.489899,0.327717,0.061018,0.244607,0.058286,0.020635,0.060577,0.212230,0.086995,0.193976,0.298841,0.132257,0.145500,0.432836,0.136411,0.061787,0.247837,0.146414,0.124920,0.220378,0.316184,0.165814
0.240381,0.102469,0.228388,0.129417,0.365442,0.101313,0.046204,0.097565,0.267677,0.191870,0.025602,0.081396,0.019507,0.012043,0.129687,0.056606,0.021066,0.118829,0.095233,0.056493,0.185343,0.170309,0.167688,0.085431,0.371987,0.093052,0.068978,0.241409,0.187069,0.157025
0.130673,0.318228,0.125354,0.062015,0.495351,0.196154,0.020933,0.097763,0.746465,0.428180,0.211841,0.306489,0.181407,0.068581,0.386069,0.124658,0.015205,0.199280,0.325294,0.115052,0.116684,0.297175,0.106479,0.048098,0.453213,0.104695,0.016653,0.157698,0.321506,0.164305
0.317052,0.223876,0.303849,0.183245,0.362372,0.163088,0.041050,0.093439,0.288384,0.244103,0.033750,0.026498,0.029025,0.019514,0.071897,0.037372,0.017874,0.096174,0.037401,0.027714,0.281750,0.218017,0.254943,0.144564,0.364723,0.125263,0.096326,0.299107,0.244628,0.149416
0.151403,0.264457,0.147398,0.071941,0.482712,0.201337,0.041425,0.095179,0.429293,0.402696,0.048959,0.189356,0.041653,0.015405,0.210287,0.088233,0.021551,0.144421,0.260145,0.099022,0.115261,0.288380,0.107226,0.046795,0.458496,0.113233,0.052492,0.191581,0.293712,0.215991
0.214823,0.305715,0.204202,0.112619,0.384671,0.108429,0.071134,0.113221,0.434343,0.191870,0.077277,0.132359,0.067191,0.031132,0.224870,0.048593,0.034066,0.164236,0.341898,0.051518,0.174671,0.278518,0.156382,0.078893,0.354817,0.058125,0.072492,0.217045,0.343189,0.100485
0.427801,0.457558,0.407090,0.277540,0.265686,0.145114,0.077296,0.165159,0.236364,0.147641,0.097049,0.182726,0.080526,0.062959,0.078730,0.052701,0.027803,0.143796,0.094529,0.074182,0.400569,0.582623,0.365506,0.237122,0.309912,0.124002,0.116534,0.342784,0.272620,0.193362
0.225235,0.145756,0.210421,0.120382,0.230207,0.073676,0.052601,0.137326,0.525758,0.235257,0.163100,0.200628,0.139471,0.057953,0.214876,0.091387,0.038232,0.349687,0.300107,0.038355,0.191391,0.166311,0.170775,0.085652,0.214158,0.055991,0.053794,0.284880,0.302779,0.077660
0.533343,0.347311,0.523875,0.380276,0.379164,0.274891,0.264058,0.367793,0.370707,0.157119,0.121383,0.091275,0.114169,0.087987,0.088418,0.086881,0.056919,0.196818,0.081725,0.044367,0.531839,0.416844,0.511928,0.349194,0.482269,0.223448,0.302236,0.663918,0.295289,0.187853
0.361541,0.483936,0.350909,0.220233,0.335019,0.204527,0.072680,0.146968,0.315657,0.183235,0.094369,0.165930,0.071715,0.050351,0.107251,0.119626,0.028308,0.163023,0.182473,0.069034,0.291000,0.455490,0.261417,0.152010,0.266328,0.144861,0.073395,0.238694,0.188646,0.114259
0.166075,0.323977,0.163223,0.081697,0.426650,0.203668,0.070173,0.059692,0.584343,0.312763,0.088177,0.259415,0.072798,0.030497,0.199952,0.149743,0.072727,0.163175,0.270417,0.088312,0.128424,0.300906,0.118582,0.053480,0.335006,0.117696,0.063794,0.110069,0.248571,0.134330
0.383312,0.542103,0.374611,0.243097,0.449309,0.240200,0.289363,0.325696,0.296465,0.309183,0.196234,0.253227,0.161005,0.105656,0.299385,0.165665,0.124040,0.330744,0.187398,0.137232,0.376379,0.565032,0.352557,0.212544,0.626230,0.202103,0.321805,0.524399,0.214666,0.258035
0.219083,0.213392,0.218851,0.112280,0.507087,0.298816,0.166284,0.223509,0.417172,0.278854,0.048561,0.082589,0.042878,0.016974,0.141789,0.133671,0.066439,0.247016,0.149125,0.037561,0.167556,0.203891,0.156980,0.071397,0.464439,0.184058,0.183866,0.379725,0.240883,0.126131
0.229968,0.312141,0.219197,0.120679,0.325720,0.152199,0.062535,0.069235,0.238889,0.223463,0.040087,0.111607,0.032371,0.019272,0.129313,0.112792,0.051641,0.127808,0.116480,0.070036,0.191035,0.345682,0.173365,0.088749,0.375289,0.155922,0.117492,0.237560,0.191208,0.163256
0.232335,0.258708,0.223965,0.123902,0.630766,0.161708,0.138918,0.367992,0.482323,0.185131,0.191816,0.427157,0.153795,0.078517,0.423803,0.094917,0.031995,0.361811,0.265914,0.072800,0.159018,0.185768,0.144679,0.070586,0.427458,0.054710,0.057133,0.307423,0.129115,0.034698
0.206304,0.390599,0.198259,0.107317,0.315609,0.142231,0.120267,0.094384,0.215657,0.322873,0.044505,0.138327,0.039580,0.017946,0.251555,0.100024,0.061692,0.121898,0.109726,0.054662,0.180719,0.456557,0.167239,0.081818,0.651984,0.186580,0.249201,0.284467,0.249162,0.218287
0.109518,0.141698,0.111741,0.048484,0.762571,0.316300,0.078069,0.120328,0.574242,0.568660,0.087742,0.170129,0.076851,0.023960,0.467315,0.173852,0.055480,0.299299,0.451511,0.103858,0.093917,0.155117,0.086807,0.034752,0.751700,0.176975,0.079840,0.249553,0.417110,0.228125
0.115576,0.614474,0.106903,0.054210,0.258193,0.093031,0.000000,0.000000,0.344444,0.223884,0.154264,0.567274,0.134807,0.041666,0.335758,0.067504,0.000000,0.000000,0.311786,0.083924,0.091071,0.592217,0.080133,0.035735,0.238592,0.042970,0.000000,0.000000,0.179381,0.096091
0.221922,0.348664,0.217124,0.115673,0.442087,0.230507,0.098407,0.107207,0.403535,0.308551,0.034474,0.113662,0.029967,0.015947,0.120271,0.112792,0.046465,0.100360,0.092981,0.061364,0.192814,0.447495,0.182230,0.089805,0.553589,0.261092,0.220288,0.279038,0.323477,0.226026
0.279663,0.202570,0.278419,0.158261,0.230658,0.234403,0.261246,0.168489,0.187879,0.197767,0.065110,0.227369,0.074919,0.030796,0.159942,0.280575,0.200177,0.336048,0.153346,0.096776,0.212380,0.204424,0.207729,0.100865,0.185498,0.198320,0.267093,0.349485,0.085551,0.106454
0.483175,0.417991,0.468592,0.332895,0.402907,0.216459,0.212301,0.324404,0.407576,0.122999,0.111823,0.083562,0.097159,0.072130,0.094503,0.073662,0.051717,0.187062,0.050065,0.023500,0.485592,0.461354,0.448678,0.307413,0.558872,0.222575,0.310623,0.681787,0.325448,0.135511
0.551328,0.520798,0.559809,0.400636,0.485420,0.519355,0.543346,0.618290,0.567172,0.252949,0.260438,0.244386,0.226971,0.183411,0.154163,0.236489,0.131212,0.219360,0.171498,0.126625,0.541444,0.586087,0.548284,0.364923,0.514627,0.386539,0.489856,0.635052,0.370392,0.280598
0.290075,0.433886,0.298735,0.163690,0.429448,0.395436,0.203960,0.253579,0.398990,0.487363,0.029549,0.124226,0.034585,0.015480,0.120271,0.211479,0.063788,0.157303,0.242838,0.114119,0.235503,0.456823,0.244385,0.111605,0.420855,0.400607,0.252556,0.386942,0.505224,0.344746
0.329358,0.117010,0.321471,0.191177,0.651530,0.239771,0.236645,0.328777,0.462626,0.307709,0.157378,0.502740,0.157094,0.070859,0.283068,0.226950,0.120278,0.540443,0.130410,0.160068,0.237994,0.089552,0.219682,0.115046,0.450571,0.105859,0.124521,0.348797,0.117288,0.114719
0.232808,0.167061,0.237164,0.122715,0.564864,0.338077,0.086926,0.149254,0.472222,0.598778,0.103096,0.064887,0.106677,0.034046,0.287487,0.339156,0.070429,0.210267,0.329093,0.294633,0.185699,0.119670,0.178545,0.079729,0.470382,0.217724,0.075240,0.207629,0.229056,0.318510
0.292915,0.287792,0.279801,0.167041,0.198881,0.124410,0.113847,0.142644,0.198990,0.116470,0.032881,0.071782,0.022570,0.018842,0.144678,0.095217,0.039495,0.160314,0.042889,0.026851,0.247954,0.316365,0.222571,0.123476,0.376610,0.164168,0.149840,0.359107,0.132072,0.093205
0.154716,0.218803,0.157073,0.076649,0.482712,0.281332,0.157591,0.197068,0.344949,0.480834,0.092776,0.245492,0.039580,0.029656,0.298365,0.303407,0.101111,0.292480,0.271683,0.231513,0.119175,0.228945,0.105185,0.050433,0.455854,0.202491,0.151597,0.334845,0.205598,0.275351
0.863221,0.514034,0.882524,0.735737,0.484517,0.757990,0.782334,0.916998,0.388384,0.376158,0.284555,0.246155,0.312161,0.211428,0.219363,0.410656,0.144697,0.384543,0.038949,0.172678,0.785130,0.575693,0.803277,0.584153,0.568778,0.563020,0.517252,0.985223,0.155726,0.328348
0.307587,0.375719,0.308272,0.176331,0.442087,0.325502,0.249063,0.270328,0.333333,0.299705,0.036755,0.051096,0.037130,0.021887,0.124214,0.151245,0.076995,0.239060,0.082850,0.079191,0.270366,0.373134,0.283331,0.136453,0.593211,0.383435,0.401757,0.775945,0.244826,0.341467
0.203938,0.112614,0.196531,0.103712,0.412657,0.173916,0.076500,0.136928,0.358081,0.268324,0.028571,0.037372,0.019177,0.011894,0.161777,0.067354,0.032374,0.167626,0.127174,0.066408,0.156172,0.110874,0.138752,0.066924,0.426798,0.119733,0.101837,0.300687,0.230239,0.165158
0.278243,0.280352,0.272269,0.153892,0.421685,0.233360,0.091120,0.115060,0.332323,0.210826,0.055767,0.162394,0.048108,0.025305,0.121698,0.107835,0.052298,0.154935,0.135054,0.067479,0.224475,0.341151,0.206534,0.107378,0.381232,0.181244,0.138259,0.272371,0.239306,0.158337
0.601496,0.390260,0.595743,0.449417,0.514309,0.431017,0.462512,0.635686,0.509596,0.211247,0.229622,0.094303,0.180370,0.162922,0.150831,0.283955,0.096768,0.389847,0.205690,0.127006,0.556386,0.360075,0.508442,0.374508,0.483590,0.385375,0.359744,0.835052,0.403706,0.213433
0.690000,0.428813,0.678668,0.566490,0.526948,0.296055,0.571462,0.690358,0.336364,0.132056,0.385479,0.197976,0.325873,0.283710,0.291906,0.200213,0.131263,0.464861,0.045843,0.115536,0.623266,0.383262,0.576174,0.452664,0.461137,0.178527,0.328035,0.761512,0.097575,0.105667
0.351129,0.584376,0.334877,0.213192,0.156360,0.100761,0.081443,0.086332,0.326768,0.092039,0.043455,0.121773,0.045705,0.025622,0.123840,0.109187,0.049773,0.120667,0.088057,0.034451,0.265742,0.531983,0.248967,0.135028,0.201611,0.115173,0.117572,0.191168,0.153755,0.062967
0.251739,0.314846,0.235575,0.136119,0.275345,0.069444,0.018172,0.042420,0.241919,0.199874,0.026254,0.258973,0.020826,0.012025,0.209675,0.046415,0.017687,0.123546,0.161929,0.045852,0.192814,0.438166,0.169929,0.088257,0.336987,0.061346,0.028906,0.136873,0.194954,0.111701
0.266884,0.482246,0.259554,0.149692,0.238332,0.171493,0.127413,0.101193,0.229293,0.215459,0.048307,0.155985,0.032418,0.021868,0.117483,0.155376,0.076162,0.164633,0.081162,0.086792,0.223052,0.514126,0.200508,0.107845,0.340289,0.308632,0.312380,0.405498,0.248571,0.267677
0.416442,0.446398,0.427821,0.271092,0.567572,0.477946,0.499766,0.471123,0.523232,0.491786,0.159515,0.157311,0.133864,0.096803,0.237482,0.281702,0.150253,0.263307,0.099454,0.175822,0.436144,0.492537,0.397878,0.267106,0.755002,0.451349,0.587540,0.698969,0.336882,0.460186
0.624686,0.482246,0.690415,0.467232,0.685836,1.000000,0.879569,0.797217,0.932323,0.662595,0.297012,0.336987,0.371861,0.204704,0.294626,0.496425,0.275505,0.491192,1.000000,0.175926,0.549271,0.525053,0.597091,0.353372,0.612362,0.571557,0.613498,0.861856,0.763848,0.292536
0.228548,0.259723,0.217539,0.121060,0.433962,0.111159,0.055131,0.077187,0.332323,0.165122,0.026942,0.346048,0.011968,0.014322,0.207975,0.048998,0.039293,0.118204,0.330782,0.037768,0.165066,0.385394,0.145226,0.074789,0.425477,0.070544,0.070312,0.147973,0.322295,0.070314
0.283923,0.326006,0.281459,0.157158,0.389636,0.285627,0.166518,0.146620,0.354040,0.325190,0.056817,0.045571,0.080479,0.025865,0.136452,0.227551,0.110934,0.185850,0.276186,0.127040,0.230879,0.264659,0.243040,0.110377,0.380572,0.289131,0.274681,0.338763,0.400355,0.240194
0.321312,0.425431,0.323682,0.188929,0.608197,0.329182,0.324508,0.324354,0.390909,0.396167,0.183813,0.387155,0.195495,0.080124,0.410885,0.234536,0.117803,0.390225,0.267462,0.117850,0.300961,0.586087,0.304746,0.152797,0.677079,0.276421,0.304233,0.574914,0.298640,0.251148
0.416442,0.276632,0.413309,0.270414,0.401462,0.336850,0.233224,0.328330,0.394949,0.228728,0.142785,0.138061,0.132262,0.088454,0.137947,0.288085,0.070480,0.242849,0.171638,0.112253,0.444326,0.406716,0.428756,0.273742,0.451892,0.517711,0.316693,0.621993,0.438991,0.326381
0.335037,0.252621,0.317601,0.197497,0.251151,0.104994,0.062816,0.161581,0.293434,0.161752,0.014087,0.292786,0.022617,0.010960,0.124350,0.078694,0.028586,0.173423,0.130973,0.018974,0.248666,0.355011,0.229145,0.122714,0.233969,0.092955,0.067572,0.271856,0.188843,0.072478
0.448625,0.351708,0.452699,0.292428,0.412386,0.417827,0.420103,0.440656,0.370707,0.279486,0.069600,0.204164,0.081280,0.046298,0.167046,0.290564,0.135631,0.343436,0.125767,0.127455,0.350765,0.437900,0.364012,0.195635,0.464439,0.426318,0.468211,0.699313,0.293515,0.263348
0.035402,0.533649,0.028954,0.014973,0.255936,0.090179,0.000000,0.000000,0.409091,0.482098,0.096397,0.243502,0.081751,0.023045,0.372132,0.055878,0.000000,0.000000,0.294619,0.206501,0.040804,0.503731,0.033667,0.015435,0.359440,0.054438,0.000000,0.000000,0.294303,0.290830
0.307113,0.147109,0.300809,0.170859,0.491740,0.294829,0.135567,0.261730,0.363131,0.346040,0.017128,0.047096,0.016256,0.011278,0.093041,0.092138,0.033687,0.166528,0.128018,0.065372,0.245464,0.167910,0.221774,0.116742,0.449911,0.215977,0.147604,0.458763,0.327617,0.250689
0.333617,0.390260,0.317877,0.195080,0.343685,0.153580,0.034255,0.094235,0.230808,0.176706,0.053377,0.252564,0.042878,0.028517,0.192950,0.086956,0.018439,0.190188,0.066809,0.070139,0.263252,0.486674,0.238358,0.130333,0.379912,0.120315,0.049768,0.273643,0.130298,0.138594
0.330304,0.248225,0.329210,0.194655,0.514309,0.332863,0.229358,0.260736,0.428283,0.238837,0.113525,0.099364,0.085096,0.054050,0.157664,0.184291,0.078763,0.254215,0.179237,0.062193,0.300961,0.267857,0.287315,0.157491,0.528495,0.290004,0.256310,0.472165,0.296274,0.160895
0.178380,0.177883,0.169097,0.089841,0.228401,0.098184,0.052741,0.039140,0.171212,0.145746,0.051059,0.194219,0.049428,0.020430,0.164327,0.116847,0.050960,0.106308,0.124219,0.050620,0.143010,0.231876,0.136361,0.062918,0.240573,0.092179,0.077915,0.117285,0.144885,0.082973
0.202991,0.109909,0.202958,0.102990,0.641600,0.281332,0.185098,0.275845,0.483838,0.403960,0.052399,0.138260,0.049569,0.017254,0.167318,0.116547,0.053056,0.220496,0.185709,0.097640,0.174671,0.226812,0.171921,0.071495,0.593211,0.209186,0.179473,0.452921,0.350483,0.243408
0.434427,0.400068,0.431276,0.282630,0.434865,0.334397,0.244377,0.278976,0.555556,0.188500,0.116495,0.199965,0.098337,0.068880,0.107557,0.129690,0.056035,0.174863,0.105082,0.051069,0.410530,0.523987,0.394890,0.243266,0.451232,0.269921,0.238978,0.450859,0.377489,0.138725
0.202045,0.171458,0.190657,0.104560,0.274713,0.077296,0.002281,0.014617,0.360101,0.228517,0.037262,0.140537,0.036376,0.015443,0.132712,0.036591,0.002459,0.055711,0.128300,0.039219,0.171825,0.267591,0.157727,0.075575,0.300007,0.068545,0.004407,0.057285,0.246403,0.125541
0.354915,0.397362,0.348697,0.214083,0.377449,0.245660,0.282099,0.245427,0.512626,0.134794,0.111859,0.411024,0.119870,0.059896,0.260258,0.207123,0.135631,0.333586,0.229330,0.081333,0.294557,0.459222,0.288809,0.153288,0.392459,0.165236,0.267492,0.420962,0.286813,0.088023
0.660656,0.468380,0.657246,0.517709,0.433962,0.433164,0.635426,0.651093,0.578283,0.189975,0.323194,0.101795,0.264571,0.244861,0.121358,0.276594,0.240354,0.353097,0.226938,0.141896,0.627890,0.399254,0.572190,0.448486,0.329723,0.281272,0.558387,0.723368,0.307707,0.153811
0.518198,0.499493,0.493470,0.362842,0.324276,0.156095,0.133529,0.235785,0.241414,0.108256,0.112149,0.237093,0.094614,0.072858,0.126831,0.070884,0.040960,0.161432,0.088760,0.064128,0.462113,0.604211,0.421784,0.278903,0.398402,0.148742,0.166134,0.390378,0.185098,0.160304
0.394671,0.255665,0.410545,0.241697,0.730071,0.641126,0.573571,0.617296,0.675758,0.547599,0.198334,0.154438,0.155680,0.098353,0.286807,0.327665,0.125833,0.402917,0.154190,0.268272,0.348630,0.283582,0.345585,0.182757,0.695569,0.410406,0.353754,0.765979,0.333728,0.420176
0.259312,0.484613,0.277659,0.140997,0.595558,0.675480,0.532568,0.424602,0.489899,0.683867,0.067391,0.273780,0.060406,0.032010,0.184791,0.525115,0.195530,0.271263,0.140823,0.317331,0.254714,0.763859,0.235271,0.129326,0.753682,1.000000,0.882588,0.759450,0.552139,1.000000
0.502579,0.460602,0.519729,0.355037,0.363456,0.555242,0.500469,0.498012,0.321212,0.499789,0.295999,0.244165,0.237667,0.183224,0.171771,0.510695,0.166439,0.437772,0.124500,0.359479,0.485237,0.449094,0.464117,0.307658,0.327082,0.437766,0.412540,0.685911,0.145082,0.441821
0.239907,0.439973,0.241587,0.129077,0.150943,0.269677,0.186106,0.148012,0.072222,0.350253,0.002861,0.237314,0.048108,0.005131,0.113166,0.325563,0.108712,0.315780,0.236647,0.223291,0.165066,0.444829,0.184023,0.074518,0.111074,0.285347,0.232588,0.375258,0.123398,0.252197
0.278243,0.122083,0.269712,0.153256,0.548614,0.211521,0.089035,0.168986,0.243939,0.311710,0.039725,0.150681,0.040381,0.018244,0.142673,0.134497,0.048030,0.191514,0.058226,0.076427,0.217360,0.241471,0.211116,0.101824,0.551608,0.189976,0.143051,0.396907,0.161049,0.199987
0.237541,0.200879,0.229148,0.127169,0.402636,0.160328,0.097259,0.092594,0.514646,0.204718,0.041861,0.197755,0.032229,0.017479,0.144678,0.119176,0.050682,0.133112,0.166573,0.059153,0.204198,0.343284,0.186115,0.094057,0.439345,0.167855,0.181070,0.262268,0.357579,0.158730
0.306640,0.305715,0.301638,0.172895,0.495351,0.289614,0.098430,0.156660,0.334848,0.278222,0.031975,0.054500,0.032323,0.017310,0.091784,0.091462,0.038106,0.139591,0.079614,0.030824,0.263963,0.350213,0.256437,0.131390,0.602457,0.276615,0.211981,0.490378,0.384979,0.207333
0.381419,0.237741,0.379656,0.231559,0.417080,0.358935,0.180904,0.305268,0.307071,0.394482,0.094333,0.106546,0.072893,0.052369,0.081925,0.119701,0.050404,0.190188,0.037542,0.080918,0.314123,0.224147,0.295284,0.165086,0.279535,0.184640,0.148243,0.349828,0.120639,0.199725
